"specie";"scientific_name";"short_name";"spawning_type";"migration";"diet";"parental_care";"slope.level";"ci.lower.level";"ci.upper.level";"p.level";"slope.prop";"ci.lower.prop";"ci.upper.prop";"p.prop";"p.shapiro";"aic";"n"
"19";"R.descalv";"Roeboides descalvadensis";"R.des";"Partial";"No";"Ins";"No";"-0.409026917790956";"-1.68132422344174";"0.863270387859831";"0.523008808388807";"1.09351188008323";"-0.949222950153622";"3.13624671032008";"0.288897422963797";"0.804278610210348";"223.543297099165";"67"
"20";"A.lacustr";"Acestrorhynchus lacustris";"A.lac";"Partial";"No";"Pisc";"No";"0.854650702741441";"-0.427578987165652";"2.13688039264853";"0.187785981922211";"-1.30143097379931";"-2.73100880773745";"0.128146860138838";"0.0736547605565348";"0.0511417666463533";"222.99283640666";"68"
"21";"S.brasili";"Salminus brasiliensis";"S.bra";"Total";"Yes";"Pisc";"No";"0.303105580962066";"-1.15010056412523";"1.75631172604936";"0.672829492019611";"0.435351912605689";"-0.328476477454319";"1.1991803026657";"0.253234164796208";"0.0611265612278897";"81.8143322334442";"32"
"22";"Hopli.sp3";"Hoplias argentinensis";"H.arg";"Partial";"No";"Pisc";"Yes";"0.031179789193783";"-1.14484238316819";"1.20720196155576";"0.957447030498329";"-0.51119466517127";"-1.64841286369597";"0.626023533353428";"0.368296372786243";"0.136723117734243";"113.391446492446";"40"
"23";"H.mbigua";"Hoplias mbigua";"H.mbi";"Partial";"No";"Pisc";"Yes";"-0.757393579759924";"-1.70316768283413";"0.188380523314276";"0.113411048466754";"-0.277508221919673";"-1.93967185330675";"1.3846554094674";"0.73755659602732";"0.84405515047188";"99.9258007424143";"43"
"24";"Hopli.sp2";"Hoplias sp2";"H.sp2";"Partial";"No";"Pisc";"Yes";"-2.24212177631023";"-3.69995479604783";"-0.784288756572619";"0.00350597509270418";"-0.557670352824708";"-2.01157897372756";"0.896238268078145";"0.442266745936414";"0.387961767708594";"121.733746216484";"41"
"25";"H.unitaen";"Hoplerythrinus unitaeniatus";"H.uni";"Partial";"No";"Pisc";"Yes";"0.749362552637478";"-0.603855176140045";"2.102580281415";"0.269525050308523";"0.0379778805163439";"-1.03443032179377";"1.11038608282646";"0.943261770179041";"0.118719475797238";"141.582399120746";"42"
"26";"P.maculat";"Pimelodus maculatus";"P.mac";"Partial";"No";"Omn";"No";"-0.243764500675501";"-1.11664500479072";"0.629116003439722";"0.578777560027575";"-0.383129630841821";"-1.08543621068769";"0.319176949004052";"0.279796798760908";"0.0234445987936452";"174.921003147685";"66"
"27";"I.labrosu";"Iheringichthys labrosus";"I.lab";"Partial";"No";"Inv";"No";"-0.939417009637839";"-2.45877214086892";"0.579938121593245";"0.220070454976478";"0.57524090385561";"-0.420208223150433";"1.57069003086165";"0.251280827798983";"0.0651239633223394";"177.571148397942";"53"
"28";"H.oremacu";"Hypophthalmus oremaculatus";"H.ore";"Partial";"No";"Plan";"No";"0.636854307087783";"-0.554039397641727";"1.82774801181729";"0.287500022223529";"0.536689147867489";"-0.209734246928869";"1.28311254266385";"0.15468181793227";"0.188370300266355";"144.352068590112";"50"
"29";"S.lima";"Sorubim lima";"S.lim";"Total";"Yes";"Pisc";"No";"0.291908575952337";"-1.32974238360559";"1.91355953551026";"0.717575511623095";"-0.43571489428608";"-1.37323298437004";"0.501803195797879";"0.352727403366293";"6.1132495727283e-05";"120.776782883523";"41"
"30";"P.corrusc";"Pseudoplatystoma corruscans ";"P.cor";"Total";"Yes";"Pisc";"No";"-0.0060807510224576";"-0.899232300290714";"0.887070798245799";"0.989182499422995";"0.381858963240613";"-0.548924349159716";"1.31264227564094";"0.415207119215619";"0.00564678610089612";"156.045836552702";"64"
"31";"H.platyrh";"Hemisorubim platyrhynchos";"H.pla";"Total";"Yes";"Pisc";"No";"0.128359278521497";"-0.98501498538307";"1.24173354242606";"0.81807993073144";"0.0468238058544762";"-0.649936533752111";"0.743584145461063";"0.893324526219552";"0.0141399975947334";"145.307629184274";"57"
"32";"A.osteomy";"Auchenipterus osteomystax";"A.ost";"Partial";"No";"Ins";"Yes";"0.769514638193046";"-0.405236714778909";"1.944265991165";"0.195288188459836";"0.651641419754369";"-0.526932041966863";"1.8302148814756";"0.273406458427864";"0.41095685287014";"213.51213285356";"66"
"33";"P.galeatu";"Trachelyopterus galeatus";"T.gal";"Partial";"No";"Omn";"Yes";"-0.948766550309025";"-1.91582845314755";"0.0182953525295012";"0.0543625681571178";"1.13786197962427";"-0.510998643684252";"2.78672260293279";"0.172865913220758";"0.283727374942521";"185.08001539412";"68"
"34";"P.mysteri";"Pimelodus mysteriosus";"P.mys";"Total";"No";"Omn";"No";"-0.494103838063976";"-2.49400271284637";"1.50579503671842";"0.616316285514822";"-0.147241517321263";"-1.37570412536602";"1.08122109072349";"0.807597101410565";"1.39929948236197e-05";"94.8385575024711";"30"
"35";"T.paragua";"Trachydoras paraguayensis";"T.par";"Partial";"No";"Inv";"No";"-0.800467034014273";"-1.82216303137243";"0.221228963343888";"0.122126068337467";"-0.516205611265783";"-1.4732770998735";"0.440865877341935";"0.284458193794375";"0.699199506358712";"173.403597283209";"58"
"36";"P.granulo";"Pterodoras granulosus";"P.gra";"Partial";"Yes";"Omn";"No";"-0.0348052131623602";"-1.06420203797364";"0.994591611648918";"0.946205162033036";"0.292787421995095";"-0.389386499363616";"0.974961343353805";"0.393323817891813";"0.000218304852436995";"164.753459648535";"57"
"37";"P.ambrose";"Pterygoplichthys ambrosettii ";"P.amb";"Partial";"No";"Det";"Yes";"-0.562888058197669";"-1.46059477543534";"0.334818659039998";"0.21496110537039";"1.08773937313284";"-0.0533642227834721";"2.22884296904914";"0.0613727392745092";"0.943777797187785";"182.813719295294";"68"
"38";"L.platyme";"Loricariichthys platymetopon";"L.pla";"Partial";"No";"Det";"Yes";"-0.319080700025107";"-1.19175508287896";"0.553593682828746";"0.467876751922813";"0.304617927849855";"-1.47038739973979";"2.0796232554395";"0.732900550995192";"0.360206782468666";"180.588444492315";"68"
"39";"H.littora";"Hoplosternum littorale";"H.lit";"Partial";"No";"Inv";"Yes";"2.09641303496418";"0.91719561910412";"3.27563045082425";"0.000737266059918902";"0.56803018322389";"-0.994140290681071";"2.13020065712885";"0.469949018254969";"0.588150082787565";"204.558537048518";"64"
"40";"R.hahni";"Rhamphichthys hahni";"R.hah";"Partial";"No";"Ins";"No";"-0.291933615092792";"-0.753427236146727";"0.169560005961144";"0.209299546422267";"0.29018709836111";"-0.0407578546688447";"0.621132051391065";"0.0842028220253817";"0.721772269602491";"59.3155824288073";"49"
"41";"G.inaequi";"Gymnotus inaequilabiatus";"G.ina";"Partial";"No";"Ins";"Yes";"-0.607717973523171";"-1.84233485816374";"0.626898911117395";"0.327126107320938";"0.86782233387751";"-0.268882261291882";"2.0045269290469";"0.131274861696279";"0.193627004461458";"155.900916552345";"50"
"42";"E.triline";"Eigenmannia trilineata";"E.tri";"Total";"No";"Ins";"No";"0.646843604353196";"-0.450974010668748";"1.74466121937514";"0.242101782392171";"-0.565374029014975";"-1.28780908988112";"0.15706103185117";"0.122227641870566";"0.0312135836502252";"147.052502340103";"52"
"43";"C.britski";"Crenicichla britskii";"C.bri";"Total";"No";"Ins";"Yes";"-0.782420084327187";"-1.69288020256275";"0.128040033908375";"0.0904739432618019";"-0.269090688949731";"-1.26527955342171";"0.727098175522244";"0.589709813444221";"0.0137260016788694";"122.295376629944";"52"
"44";"S.pappate";"Satanoperca setepele";"S.set";"Partial";"No";"Inv";"Yes";"-0.793996300489931";"-1.64514029636639";"0.0571476953865281";"0.0669751127918047";"1.04697777117733";"-0.00265818541451224";"2.09661372776917";"0.0505660047209068";"0.795443236787628";"178.134955343332";"68"
"45";"A.crassip";"Astronotus crassipinnis";"A.cra";"Partial";"No";"Pisc";"Yes";"-0.628000411625826";"-1.5174819877355";"0.261481164483847";"0.162662443777129";"0.452765065498765";"-0.159787796596115";"1.06531792759364";"0.144180487944033";"3.63905540346022e-05";"151.225211782666";"57"
"46";"C.piquiti";"Cichla piquiti";"C.piq";"Partial";"No";"Pisc";"Yes";"0.782851986416537";"-0.0880781222892267";"1.6537820951223";"0.0765322447023487";"0.0104569504420293";"-0.442170402713022";"0.463084303597081";"0.96282738003555";"0.00160056008771557";"76.9550475193142";"37"
"47";"C.kelberi";"Cichla kelberi";"C.kel";"Total";"No";"Pisc";"Yes";"-0.279979969438167";"-1.32810571202879";"0.768145773152461";"0.595180349676039";"-0.18070855370246";"-1.13605975184541";"0.774642644440488";"0.706567720862302";"0.0265167292886919";"181.012212419551";"64"
"48";"G.sveni";"Geophagus sveni";"G.sve";"Partial";"No";"Det";"Yes";"0.43355544768453";"-1.17874371864919";"2.04585461401825";"0.590412290718072";"0.243430058021768";"-1.3060776029215";"1.79293771896504";"0.752909152996251";"0.337148149265131";"158.566222494678";"46"
"49";"P.squamos";"Plagioscion squamosissimus";"P.squ";"Partial";"No";"Pisc";"No";"0.154696467925263";"-0.903531819035445";"1.21292475488597";"0.770582766331483";"-0.665706938707832";"-1.47842592781037";"0.147012050394707";"0.1063563849508";"0.676271394606446";"160.334313265817";"57"
