"specie";"scientific_name";"short_name";"spawning_type";"migration";"diet";"parental_care";"slope.level";"ci.lower.level";"ci.upper.level";"p.level";"slope.prop";"ci.lower.prop";"ci.upper.prop";"p.prop";"p.shapiro";"aic";"n"
"13";"M.lippinc";"Metynnis lippincottianus ";"M.lip";"Total";"No";"Omn";"No";"-0.135411076214334";"-0.577901498953819";"0.30707934652515";"0.542662228748966";"0.149380538204929";"-0.222918285795164";"0.521679362205023";"0.42526898704344";"0.000964011618493097";"75.4319487170198";"62"
"14";"P.mesopot";"Piaractus mesopotamicus";"P.mes";"Total";"Yes";"Herb";"No";"0.297957634777753";"-0.57966705775289";"1.1755823273084";"0.493416743006339";"-0.157358525532993";"-0.636588831510552";"0.321871780444566";"0.507609318743554";"0.00168959002730165";"52.2624228349965";"33"
"15";"H.orthono";"Hemiodus orthonops";"H.ort";"Total";"No";"Det";"No";"0.343339094611575";"-0.212603429368865";"0.899281618592016";"0.216932648863542";"0.0259936330865751";"-0.529455107413716";"0.581442373586867";"0.92449502259674";"0.218451048604786";"42.7767333390913";"33"
"16";"R.vulpinu";"Rhaphiodon vulpinus";"R.vul";"Total";"Yes";"Pisc";"No";"-0.602467288137949";"-1.16343638764818";"-0.0414981886277145";"0.0358158472801994";"0.176380405552849";"-0.203977271580287";"0.556738082685985";"0.356259464677826";"0.0604350282605078";"80.5297701916839";"54"
"17";"Ast.lacus";"Astyanax lacustris";"Ast.l";"Partial";"No";"Ins";"No";"-0.266266591349624";"-0.730242407897981";"0.197709225198732";"0.255948185324607";"-0.18122063319522";"-0.668058217188187";"0.305616950797746";"0.459908907109933";"0.002748989590906";"96.9047652908283";"68"
"18";"M.aff.int";"Moenkhausia intermedia";"M.int";"Partial";"No";"Omn";"No";"-0.121541278149118";"-0.535651263246981";"0.292568706948744";"0.55934778135989";"0.226457869131012";"-0.152489543412393";"0.605405281674416";"0.236644980183915";"0.0971703444583438";"69.8614426738914";"63"
"19";"R.descalv";"Roeboides descalvadensis";"R.des";"Partial";"No";"Ins";"No";"0.384742500830901";"-0.0938584598989583";"0.86334346156076";"0.113207184209323";"-0.239969048722177";"-0.873803105117751";"0.393865007673397";"0.452221250298869";"0.0173262216445971";"73.7971710768315";"67"
"20";"A.lacustr";"Acestrorhynchus lacustris";"A.lac";"Partial";"No";"Pisc";"No";"0.317820923759678";"-0.133467657304587";"0.769109504823942";"0.164342189213505";"-0.291394448636834";"-0.734750205876587";"0.151961308602919";"0.193929019036793";"0.163003977414097";"74.9391964219608";"68"
"21";"S.brasili";"Salminus brasiliensis";"S.bra";"Total";"Yes";"Pisc";"No";"-0.628621023289834";"-1.18562302952609";"-0.0716190170535788";"0.0283159103634122";"-0.0378522145971543";"-0.361064859829426";"0.285360430635118";"0.812385857321498";"0.00717651455500741";"33.2877835351332";"32"
"22";"Hopli.sp3";"Hoplias argentinensis";"H.arg";"Partial";"No";"Pisc";"Yes";"0.297497181239954";"-0.23655048204487";"0.831544844524778";"0.266284371564413";"0.347905335987505";"-0.17244459510578";"0.86825526708079";"0.183724849064524";"0.44567398633766";"59.0983533264994";"40"
"23";"H.mbigua";"Hoplias mbigua";"H.mbi";"Partial";"No";"Pisc";"Yes";"0.450999194602982";"0.0162156469774692";"0.885782742228495";"0.0424127129007942";"-0.537908979841225";"-1.27431444911148";"0.198496489429029";"0.147693416737643";"0.00222820306933155";"38.8830732616837";"43"
"24";"Hopli.sp2";"Hoplias sp2";"H.sp2";"Partial";"No";"Pisc";"Yes";"0.210127716901587";"-0.509771649981388";"0.930027083784562";"0.558092596416227";"-0.372654088529353";"-1.03062811795321";"0.285319940894505";"0.258737019145482";"0.0540251292718446";"49.1947606212047";"41"
"25";"H.unitaen";"Hoplerythrinus unitaeniatus";"H.uni";"Partial";"No";"Pisc";"Yes";"0.278782543547706";"-0.216443013233706";"0.774008100329118";"0.261793465159767";"-0.190040471650054";"-0.545484211528801";"0.165403268228693";"0.286140783585872";"0.00122201012484295";"55.4397312536239";"42"
"26";"P.maculat";"Pimelodus maculatus";"P.mac";"Partial";"No";"Omn";"No";"-0.21471315722924";"-0.688775730613156";"0.259349416154675";"0.368865285469149";"0.0629742169342779";"-0.305202425761607";"0.431150859630163";"0.73363660261364";"0.0147275464326632";"92.7253590950998";"66"
"27";"I.labrosu";"Iheringichthys labrosus";"I.lab";"Partial";"No";"Inv";"No";"-0.181925095736194";"-0.650687148086745";"0.286836956614357";"0.439350331940774";"0.0373411711763721";"-0.262772227477389";"0.337454569830133";"0.803679333794133";"4.1564060609198e-06";"51.3630268411722";"53"
"28";"H.oremacu";"Hypophthalmus oremaculatus";"H.ore";"Partial";"No";"Plan";"No";"0.0752898052986195";"-0.440822700195638";"0.591402310792877";"0.770454897234628";"-0.12983903642503";"-0.419551555139192";"0.159873482289132";"0.37187086699235";"3.84705632479028e-07";"59.5129892949926";"50"
"29";"S.lima";"Sorubim lima";"S.lim";"Total";"Yes";"Pisc";"No";"-0.304485366867722";"-1.01432904575776";"0.405358312022317";"0.390649712203017";"-0.313526538969464";"-0.715920055037831";"0.088866977098903";"0.123012688084467";"0.00370736532238018";"55.9863816462707";"41"
"30";"P.corrusc";"Pseudoplatystoma corruscans ";"P.cor";"Total";"Yes";"Pisc";"No";"0.336954245906946";"-0.239229752562471";"0.913138244376363";"0.246797205044681";"0.329977710451187";"-0.19564977575731";"0.855605196659683";"0.214149931330969";"0.0217973229373364";"90.8298322519896";"64"
"31";"H.platyrh";"Hemisorubim platyrhynchos";"H.pla";"Total";"Yes";"Pisc";"No";"0.468730374126765";"-0.0369148789228048";"0.974375627176334";"0.0685502167292171";"-0.196986534038748";"-0.512849087148131";"0.118876019070635";"0.216568104743743";"0.0325865704133258";"64.4487215230913";"57"
"32";"A.osteomy";"Auchenipterus osteomystax";"A.ost";"Partial";"No";"Ins";"Yes";"0.152656925411209";"-0.222223167201416";"0.527537018023835";"0.418850427433262";"-0.264473337704575";"-0.592397153725256";"0.063450478316106";"0.112030986506937";"0.701137790285295";"53.1260785784766";"66"
"33";"P.galeatu";"Trachelyopterus galeatus";"T.gal";"Partial";"No";"Omn";"Yes";"-0.196213599857237";"-0.57426554974856";"0.181838350034086";"0.303791558458036";"0.158165715875253";"-0.404312817308167";"0.720644249058674";"0.576330973044558";"0.00372222715335652";"57.8872301599463";"68"
"34";"P.mysteri";"Pimelodus mysteriosus";"P.mys";"Total";"No";"Omn";"No";"-0.713649768649727";"-1.67102544479206";"0.243725907492608";"0.137777806547647";"0.416851545209203";"-0.0743147103088617";"0.908017800727268";"0.0930010173205574";"0.35748686303242";"42.7106398066701";"30"
"35";"T.paragua";"Trachydoras paraguayensis";"T.par";"Partial";"No";"Inv";"No";"-0.364556855885867";"-0.821298163854413";"0.0921844520826788";"0.115424075057991";"-0.0368963417425501";"-0.376567805829465";"0.302775122344365";"0.828478920985634";"2.00116703216066e-05";"61.9316373306905";"58"
"36";"P.granulo";"Pterodoras granulosus";"P.gra";"Partial";"Yes";"Omn";"No";"-0.0172236095436538";"-0.485587600572461";"0.451140381485153";"0.94149972883211";"-0.00514643794309062";"-0.290968433030474";"0.280675557144293";"0.971336262801198";"2.12805285824807e-07";"71.4055374108194";"57"
"37";"P.ambrose";"Pterygoplichthys ambrosettii ";"P.amb";"Partial";"No";"Det";"Yes";"0.188942193813844";"-0.0827746262821808";"0.460659013909868";"0.16965267010876";"-0.200051247806112";"-0.489907760993068";"0.0898052653808434";"0.172814669450288";"0.0175796129154163";"33.3422637460296";"68"
"38";"L.platyme";"Loricariichthys platymetopon";"L.pla";"Partial";"No";"Det";"Yes";"0.298564325525779";"-0.0141533521518905";"0.611282003203448";"0.0609748497666783";"-0.247631872047039";"-0.798576977817044";"0.303313233722966";"0.372685959849001";"0.00130042351169245";"38.4146637227985";"68"
"39";"H.littora";"Hoplosternum littorale";"H.lit";"Partial";"No";"Inv";"Yes";"0.00543123713401172";"-0.380782191519063";"0.391644665787086";"0.977658016859533";"-0.292308546573462";"-0.761240546675988";"0.176623453529064";"0.217359396846926";"0.0388107480502971";"56.5727688996085";"64"
"40";"R.hahni";"Rhamphichthys hahni";"R.hah";"Partial";"No";"Ins";"No";"-0.15975894921652";"-0.781311903961034";"0.461794005527995";"0.60737116741737";"-0.230200183886631";"-0.655325452340084";"0.194925084566822";"0.281408350367162";"0.00347633588108645";"73.6349571453135";"49"
"41";"G.inaequi";"Gymnotus inaequilabiatus";"G.ina";"Partial";"No";"Ins";"Yes";"-0.143441709881165";"-0.72527897657131";"0.43839555680898";"0.622234643562415";"0.170971086678777";"-0.296961525369022";"0.638903698726576";"0.465966801827708";"0.0249234554043388";"70.6701085525107";"50"
"42";"E.triline";"Eigenmannia trilineata";"E.tri";"Total";"No";"Ins";"No";"0.0058537071299298";"-0.562957862952298";"0.574665277212158";"0.983584289755282";"-0.396032516616761";"-0.762706940043616";"-0.0293580931899053";"0.0348455564802649";"0.00128908070538198";"74.952321763247";"52"
"43";"C.britski";"Crenicichla britskii";"C.bri";"Total";"No";"Ins";"Yes";"-0.371012386162375";"-0.992444929103879";"0.250420156779129";"0.235997007930242";"-0.5353621506676";"-1.23009399479398";"0.159369693458774";"0.127916959133353";"0.0303726632102456";"89.3018996776737";"52"
"44";"S.pappate";"Satanoperca setepele";"S.set";"Partial";"No";"Inv";"Yes";"0.380746011778815";"-0.0130476170295856";"0.774539640587215";"0.057850601193239";"-0.0762692068838798";"-0.499575822047106";"0.347037408279347";"0.720137767886554";"0.0474760118817693";"63.3161540157686";"68"
"45";"A.crassip";"Astronotus crassipinnis";"A.cra";"Partial";"No";"Pisc";"Yes";"0.204038362120908";"-0.369443959046848";"0.777520683288665";"0.478723719703816";"0.0232862329029671";"-0.329395939946839";"0.375968405752774";"0.89518019917704";"0.000145213334256565";"88.511647584524";"57"
"46";"C.piquiti";"Cichla piquiti";"C.piq";"Partial";"No";"Pisc";"Yes";"-0.148351836753889";"-0.842376580747951";"0.545672907240172";"0.666739554533621";"-0.270445602369114";"-0.601332085385729";"0.060440880647501";"0.105903434081308";"0.00106859784533653";"53.9862589346737";"37"
"47";"C.kelberi";"Cichla kelberi";"C.kel";"Total";"No";"Pisc";"Yes";"-0.0569683899988992";"-0.481568254225765";"0.367631474227967";"0.789382334168828";"-0.0987928587487865";"-0.445282189903684";"0.247696472406111";"0.570674656344954";"0.742553397416142";"66.2061220546686";"64"
"48";"G.sveni";"Geophagus sveni";"G.sve";"Partial";"No";"Det";"Yes";"-0.0493587779801217";"-0.527340595244014";"0.42862303928377";"0.836014210266497";"-0.303477994336817";"-0.727042965825883";"0.120086977152248";"0.155725969870858";"0.00275123891266867";"50.2112284283035";"46"
"49";"P.squamos";"Plagioscion squamosissimus";"P.squ";"Partial";"No";"Pisc";"No";"0.18471357215536";"-0.28519701728617";"0.65462416159689";"0.434094276080998";"0.112725879408069";"-0.238164997692614";"0.463616756508753";"0.522250035497082";"0.00633826591058234";"71.1194315488611";"57"
